session_id,player_id,session_date,hour_of_day,is_evening,game_type,duration_mins,bets_placed,avg_stake,near_miss_count,returned_next_day,rg_flag,device
S0037092,P04805,2024-11-08,18,True,slots,7,13,16.67,3,False,False,mobile
S0037093,P04805,2024-11-02,18,True,live_casino,40,100,7.19,0,False,False,mobile
S0037094,P04805,2024-11-05,14,False,slots,38,132,7.46,1,True,False,mobile
S0037095,P04805,2024-10-20,19,True,sports_betting,18,55,6.77,0,False,False,mobile
S0037096,P04805,2024-11-03,11,False,slots,25,95,35.43,1,True,False,mobile
S0037097,P04805,2024-11-11,17,False,sports_betting,35,107,1.98,0,False,False,mobile
S0037098,P04805,2024-11-04,14,False,sports_betting,13,27,3.95,0,False,False,mobile
S0037099,P04805,2024-10-29,14,False,live_casino,31,109,4.16,0,True,False,mobile
S0037100,P04806,2024-02-03,11,False,slots,16,58,12.79,0,False,False,mobile
S0037101,P04806,2024-01-28,10,False,live_casino,20,60,7.76,2,False,False,mobile
S0037102,P04806,2024-02-02,9,False,sports_betting,10,17,6.49,0,False,False,mobile
S0037103,P04806,2024-01-30,11,False,sports_betting,6,15,11.27,0,True,False,mobile
S0037104,P04809,2024-11-02,9,False,slots,25,56,7.1,0,True,False,desktop
S0037105,P04815,2024-02-24,10,False,slots,35,126,4.47,1,False,False,mobile
S0037106,P04815,2024-02-10,14,False,slots,19,55,9.81,1,False,False,mobile
S0037107,P04815,2024-02-27,23,True,slots,13,44,13.25,0,True,False,mobile
S0037108,P04815,2024-02-12,21,True,table_games,5,12,6.39,0,False,False,mobile
S0037109,P04815,2024-02-24,15,False,live_casino,22,35,2.71,1,True,False,mobile
S0037110,P04815,2024-02-18,0,False,slots,5,11,3.4,0,False,False,mobile
S0037111,P04815,2024-02-11,20,True,table_games,18,40,9.38,0,False,False,mobile
S0037112,P04815,2024-02-23,22,True,slots,7,14,2.74,1,False,False,mobile
S0037113,P04815,2024-03-06,19,True,slots,20,62,4.88,0,False,False,mobile
S0037114,P04815,2024-03-04,14,False,slots,4,14,19.95,0,True,False,mobile
S0037115,P04815,2024-02-18,18,True,table_games,16,50,7.72,1,False,False,mobile
S0037116,P04815,2024-03-04,13,False,sports_betting,10,26,10.47,0,True,False,mobile
S0037117,P04815,2024-03-05,3,False,live_casino,94,339,4.26,0,True,False,mobile
S0037118,P04815,2024-02-15,20,True,slots,7,23,1.0,1,True,False,mobile
S0037119,P04815,2024-02-12,11,False,slots,46,100,4.57,0,True,False,mobile
S0037120,P04815,2024-03-02,19,True,sports_betting,9,23,4.59,1,False,False,mobile
S0037121,P04817,2024-02-21,18,True,live_casino,9,34,5.44,0,False,False,mobile
S0037122,P04817,2024-01-27,18,True,live_casino,36,85,2.98,1,True,False,mobile
S0037123,P04817,2024-02-28,12,False,slots,8,17,3.1,0,False,False,mobile
S0037124,P04817,2024-03-02,18,True,slots,30,118,4.77,1,True,False,mobile
S0037125,P04817,2024-01-21,10,False,live_casino,9,15,8.01,0,False,False,mobile
S0037126,P04817,2024-03-08,18,True,slots,15,49,12.78,2,True,False,mobile
S0037127,P04817,2024-02-22,19,True,slots,4,8,8.09,0,True,False,mobile
S0037128,P04817,2024-03-05,10,False,sports_betting,20,63,5.39,0,False,False,mobile
S0037129,P04817,2024-01-08,12,False,slots,39,126,120.88,0,True,False,mobile
S0037130,P04817,2024-03-08,8,False,slots,11,38,2.61,0,False,False,mobile
S0037131,P04817,2024-01-22,11,False,slots,8,23,11.83,1,False,False,mobile
S0037132,P04817,2024-02-04,16,False,table_games,5,12,6.87,1,False,False,mobile
S0037133,P04817,2024-01-09,18,True,slots,8,24,4.28,0,True,False,mobile
S0037134,P04817,2024-02-26,10,False,slots,7,13,2.5,0,True,False,mobile
S0037135,P04817,2024-03-13,9,False,live_casino,18,62,13.38,0,True,False,mobile
S0037136,P04817,2024-03-13,8,False,live_casino,23,57,3.02,0,True,False,mobile
S0037137,P04817,2024-02-24,19,True,slots,23,67,10.1,1,False,False,mobile
S0037138,P04817,2024-03-16,18,True,slots,11,41,1.67,1,False,False,mobile
S0037139,P04817,2024-01-12,10,False,sports_betting,6,19,7.75,0,False,False,mobile
S0037140,P04817,2024-02-19,15,False,slots,17,60,6.71,1,False,False,mobile
S0037141,P04817,2024-03-02,18,True,sports_betting,7,26,4.41,0,True,False,mobile
S0037142,P04817,2024-03-16,9,False,live_casino,15,26,1.2,0,False,False,mobile
S0037143,P04817,2024-03-10,17,False,sports_betting,19,52,7.05,1,False,False,mobile
S0037144,P04817,2024-03-15,21,True,live_casino,8,20,19.62,1,False,False,mobile
S0037145,P04817,2024-03-15,11,False,slots,22,49,7.81,0,False,False,mobile
S0037146,P04817,2024-01-30,11,False,slots,18,65,5.76,1,True,False,mobile
S0037147,P04817,2024-02-21,21,True,slots,8,21,5.75,0,True,False,mobile
S0037148,P04817,2024-03-03,21,True,slots,10,19,2.62,1,False,False,mobile
S0037149,P04817,2024-01-10,15,False,live_casino,38,77,22.62,0,False,False,mobile
S0037150,P04819,2024-08-12,20,True,slots,22,76,26.58,1,True,False,desktop
S0037151,P04825,2024-10-20,15,False,live_casino,51,141,2.91,0,True,False,desktop
S0037152,P04825,2024-11-29,21,True,slots,67,126,26.42,0,True,False,desktop
S0037153,P04825,2024-11-08,6,False,slots,41,129,3.18,0,False,False,desktop
S0037154,P04825,2024-11-05,11,False,live_casino,34,103,16.48,0,False,False,desktop
S0037155,P04825,2024-11-23,14,False,slots,30,102,5.69,1,False,False,desktop
S0037156,P04825,2024-10-23,12,False,live_casino,16,59,1.74,1,True,False,desktop
S0037157,P04825,2024-11-09,14,False,live_casino,31,71,8.95,0,True,False,desktop
S0037158,P04825,2024-11-16,13,False,table_games,9,19,15.5,0,True,False,desktop
S0037159,P04825,2024-11-18,13,False,live_casino,8,21,8.43,1,True,False,desktop
S0037160,P04825,2024-11-23,7,False,live_casino,17,46,5.52,1,True,False,desktop
S0037161,P04825,2024-11-09,10,False,sports_betting,26,83,2.97,0,False,False,desktop
S0037162,P04825,2024-11-18,22,True,sports_betting,62,180,2.75,0,True,False,desktop
S0037163,P04825,2024-10-20,21,True,sports_betting,18,71,2.45,1,False,False,desktop
S0037164,P04825,2024-11-19,14,False,sports_betting,32,80,4.22,0,False,False,desktop
S0037165,P04825,2024-10-23,5,False,slots,14,27,4.28,2,False,False,desktop
S0037166,P04825,2024-11-02,12,False,live_casino,21,75,1.41,1,True,False,desktop
S0037167,P04825,2024-12-05,11,False,sports_betting,12,29,4.79,1,True,False,desktop
S0037168,P04825,2024-12-05,6,False,live_casino,81,294,2.0,1,False,False,desktop
S0037169,P04825,2024-11-24,20,True,slots,21,34,2.56,2,True,False,desktop
S0037170,P04825,2024-11-28,12,False,live_casino,17,64,21.63,0,False,False,desktop
S0037171,P04825,2024-10-27,13,False,sports_betting,34,124,17.87,0,False,False,desktop
S0037172,P04825,2024-11-29,12,False,slots,42,151,28.43,1,True,False,desktop
S0037173,P04826,2024-01-24,12,False,sports_betting,17,41,11.93,0,True,False,mobile
S0037174,P04826,2024-01-25,23,True,live_casino,23,61,3.21,0,False,False,mobile
S0037175,P04827,2024-01-12,11,False,slots,26,77,14.45,0,False,False,desktop
S0037176,P04827,2024-01-12,18,True,live_casino,11,19,18.22,0,False,False,desktop
S0037177,P04827,2024-01-15,21,True,slots,19,39,8.31,0,False,False,desktop
S0037178,P04827,2024-01-19,18,True,sports_betting,10,26,2.19,0,True,False,desktop
S0037179,P04828,2024-02-15,9,False,slots,46,76,17.74,2,True,False,desktop
S0037180,P04828,2024-03-10,7,False,slots,58,98,2.35,2,False,False,desktop
S0037181,P04828,2024-02-04,13,False,slots,15,51,3.07,0,False,False,desktop
S0037182,P04828,2024-03-09,11,False,slots,9,35,4.77,1,False,False,desktop
S0037183,P04828,2024-02-15,8,False,slots,9,24,4.6,0,False,False,desktop
S0037184,P04828,2024-03-09,18,True,slots,4,11,10.03,0,False,False,desktop
S0037185,P04828,2024-02-29,10,False,slots,16,63,2.09,0,False,False,desktop
S0037186,P04828,2024-03-19,11,False,slots,6,23,5.69,1,False,False,desktop
S0037187,P04828,2024-02-29,6,False,slots,18,66,24.58,0,False,False,desktop
S0037188,P04828,2024-02-22,18,True,slots,13,20,5.21,0,False,False,desktop
S0037189,P04828,2024-03-02,0,False,sports_betting,36,73,7.62,1,False,False,desktop
S0037190,P04828,2024-02-07,8,False,live_casino,10,32,11.0,0,True,False,desktop
S0037191,P04828,2024-03-17,22,True,live_casino,8,14,7.69,0,True,False,desktop
S0037192,P04828,2024-03-24,14,False,slots,38,119,15.08,0,False,False,desktop
S0037193,P04828,2024-03-23,17,False,sports_betting,36,62,6.38,0,False,False,desktop
S0037194,P04828,2024-03-08,13,False,sports_betting,18,63,6.38,2,True,False,desktop
S0037195,P04828,2024-02-04,10,False,live_casino,13,32,2.44,0,False,False,desktop
S0037196,P04828,2024-02-20,22,True,slots,8,14,4.35,0,False,False,desktop
S0037197,P04828,2024-03-13,8,False,slots,36,88,11.87,0,False,False,desktop
S0037198,P04828,2024-03-01,15,False,sports_betting,7,15,44.44,0,False,False,desktop
S0037199,P04828,2024-02-26,7,False,sports_betting,43,77,3.66,0,False,False,desktop
S0037200,P04828,2024-03-19,18,True,slots,4,12,16.57,1,True,False,desktop
S0037201,P04828,2024-03-01,12,False,live_casino,30,93,2.07,0,True,False,desktop
S0037202,P04828,2024-03-16,20,True,slots,12,47,7.52,1,False,False,desktop
S0037203,P04828,2024-02-09,14,False,table_games,13,20,9.24,0,False,False,desktop
S0037204,P04828,2024-03-17,15,False,slots,50,150,5.4,0,True,False,desktop
S0037205,P04831,2024-09-30,14,False,slots,8,14,5.79,1,True,False,desktop
S0037206,P04831,2024-09-16,12,False,slots,7,14,13.73,0,False,False,desktop
S0037207,P04831,2024-06-21,15,False,live_casino,22,40,21.52,0,True,False,desktop
S0037208,P04831,2024-10-10,23,True,slots,9,29,7.99,0,False,False,desktop
S0037209,P04831,2024-09-01,17,False,live_casino,8,22,1.51,0,False,False,desktop
S0037210,P04831,2024-09-30,18,True,sports_betting,10,35,43.43,0,True,False,desktop
S0037211,P04831,2024-08-26,18,True,live_casino,14,42,3.69,0,True,False,desktop
S0037212,P04831,2024-05-08,11,False,slots,7,25,4.27,1,True,False,desktop
S0037213,P04831,2024-06-11,22,True,slots,18,49,2.12,0,True,False,desktop
S0037214,P04831,2024-10-09,21,True,table_games,10,30,6.05,0,True,False,desktop
S0037215,P04831,2024-09-22,17,False,sports_betting,16,60,13.16,0,True,False,desktop
S0037216,P04831,2024-09-21,2,False,table_games,12,19,10.5,0,True,False,desktop
S0037217,P04831,2024-05-01,8,False,slots,11,40,3.18,2,True,False,desktop
S0037218,P04831,2024-09-27,15,False,slots,36,97,1.71,0,False,False,desktop
S0037219,P04831,2024-08-10,22,True,sports_betting,16,46,7.65,1,False,False,desktop
S0037220,P04831,2024-07-28,15,False,sports_betting,4,8,4.17,0,False,False,desktop
S0037221,P04831,2024-07-12,23,True,slots,39,88,9.11,2,False,False,desktop
S0037222,P04831,2024-05-24,3,False,live_casino,15,39,1.11,1,True,False,desktop
S0037223,P04831,2024-05-22,11,False,live_casino,10,28,3.11,0,False,False,desktop
S0037224,P04831,2024-06-19,13,False,slots,30,106,5.05,0,True,False,desktop
S0037225,P04831,2024-05-22,18,True,slots,150,495,1.01,1,False,False,desktop
S0037226,P04831,2024-09-03,19,True,table_games,8,15,1.87,0,True,False,desktop
S0037227,P04831,2024-07-06,21,True,live_casino,94,358,7.35,0,False,False,desktop
S0037228,P04831,2024-07-08,21,True,slots,12,41,6.55,0,True,False,desktop
S0037229,P04831,2024-06-09,13,False,table_games,37,122,4.63,1,True,False,desktop
S0037230,P04831,2024-05-22,23,True,live_casino,13,50,13.86,0,True,False,desktop
S0037231,P04831,2024-09-14,21,True,live_casino,14,50,3.43,0,True,False,desktop
S0037232,P04831,2024-06-08,4,False,live_casino,3,7,1.39,1,True,False,desktop
S0037233,P04831,2024-06-19,18,True,slots,38,95,8.27,0,True,False,desktop
S0037234,P04831,2024-06-24,20,True,sports_betting,18,29,16.08,0,True,False,desktop
S0037235,P04831,2024-05-09,12,False,live_casino,35,120,8.57,1,True,False,desktop
S0037236,P04831,2024-10-03,15,False,live_casino,28,85,52.12,0,False,False,desktop
S0037237,P04831,2024-06-18,20,True,table_games,25,84,8.05,1,True,False,desktop
S0037238,P04831,2024-10-09,12,False,slots,10,20,8.81,0,False,False,desktop
S0037239,P04831,2024-05-26,14,False,slots,28,80,5.07,1,True,False,desktop
S0037240,P04831,2024-06-24,5,False,sports_betting,102,303,6.61,0,False,False,desktop
S0037241,P04831,2024-05-13,13,False,slots,21,66,7.61,0,False,False,desktop
S0037242,P04831,2024-07-12,21,True,slots,4,8,3.79,2,True,False,desktop
S0037243,P04831,2024-08-28,15,False,slots,97,324,1.77,0,False,False,desktop
S0037244,P04831,2024-09-12,15,False,slots,11,27,4.26,0,True,False,desktop
S0037245,P04831,2024-06-09,21,True,sports_betting,44,160,7.33,0,False,False,desktop
S0037246,P04831,2024-09-14,15,False,slots,7,20,9.64,0,True,False,desktop
S0037247,P04831,2024-07-03,14,False,live_casino,54,104,7.3,0,True,False,desktop
S0037248,P04831,2024-05-19,19,True,sports_betting,6,19,5.2,0,False,False,desktop
S0037249,P04831,2024-08-09,10,False,live_casino,11,34,2.43,0,True,False,desktop
S0037250,P04831,2024-09-09,22,True,live_casino,18,61,19.8,0,False,False,desktop
S0037251,P04831,2024-05-12,3,False,slots,23,50,5.39,0,True,False,desktop
S0037252,P04831,2024-06-12,6,False,live_casino,11,36,9.41,0,False,False,desktop
S0037253,P04831,2024-04-30,1,False,slots,69,132,2.23,2,False,False,desktop
S0037254,P04831,2024-08-28,21,True,slots,44,87,11.47,1,True,False,desktop
S0037255,P04832,2024-05-05,21,True,table_games,17,61,25.66,0,False,False,mobile
S0037256,P04832,2024-05-17,11,False,live_casino,19,66,9.67,0,False,False,mobile
S0037257,P04832,2024-05-22,20,True,slots,36,107,6.01,2,True,False,mobile
S0037258,P04832,2024-05-16,9,False,slots,12,37,3.28,0,False,False,mobile
S0037259,P04832,2024-05-18,18,True,sports_betting,71,147,2.68,0,True,False,mobile
S0037260,P04832,2024-05-10,8,False,live_casino,58,171,3.01,0,True,False,mobile
S0037261,P04832,2024-05-23,19,True,slots,13,39,7.03,1,True,False,mobile
S0037262,P04832,2024-05-06,17,False,live_casino,17,59,4.59,0,True,False,mobile
S0037263,P04832,2024-05-22,21,True,slots,6,19,2.25,0,False,False,mobile
S0037264,P04832,2024-05-17,18,True,slots,7,25,10.52,0,False,False,mobile
S0037265,P04832,2024-05-19,11,False,live_casino,14,54,3.45,1,False,False,mobile
S0037266,P04832,2024-05-14,20,True,live_casino,4,7,18.2,1,True,False,mobile
S0037267,P04832,2024-05-11,11,False,slots,13,39,12.45,0,True,False,mobile
S0037268,P04833,2024-08-06,10,False,live_casino,24,77,3.64,0,True,False,mobile
S0037269,P04833,2024-08-24,20,True,slots,26,76,18.54,0,True,False,mobile
S0037270,P04833,2024-05-16,16,False,live_casino,38,131,7.36,1,False,False,mobile
S0037271,P04833,2024-06-27,23,True,slots,71,155,8.27,0,True,False,mobile
S0037272,P04833,2024-09-29,19,True,live_casino,17,67,8.21,0,False,False,mobile
S0037273,P04833,2024-05-18,20,True,table_games,14,38,26.71,0,True,False,mobile
S0037274,P04833,2024-09-10,18,True,slots,14,52,1.95,0,False,False,mobile
S0037275,P04833,2024-09-24,19,True,live_casino,3,9,3.27,0,False,False,mobile
S0037276,P04833,2024-07-06,21,True,slots,51,197,1.67,1,False,False,mobile
S0037277,P04833,2024-07-06,18,True,slots,41,100,17.52,1,True,False,mobile
S0037278,P04833,2024-06-29,14,False,live_casino,43,106,4.57,1,False,False,mobile
S0037279,P04833,2024-07-31,11,False,slots,11,41,5.64,1,False,False,mobile
S0037280,P04833,2024-09-08,9,False,slots,58,93,1.53,0,False,False,mobile
S0037281,P04833,2024-06-18,15,False,slots,7,16,2.78,1,False,False,mobile
S0037282,P04833,2024-07-26,7,False,table_games,38,148,6.48,0,False,False,mobile
S0037283,P04833,2024-05-23,20,True,sports_betting,43,122,9.8,0,False,False,mobile
S0037284,P04833,2024-04-21,10,False,live_casino,37,110,43.52,0,False,False,mobile
S0037285,P04833,2024-07-13,14,False,live_casino,13,45,12.64,1,False,False,mobile
S0037286,P04833,2024-05-05,9,False,live_casino,75,128,6.04,0,False,False,mobile
S0037287,P04833,2024-04-22,14,False,sports_betting,11,28,7.95,0,False,False,mobile
S0037288,P04833,2024-04-14,19,True,live_casino,18,49,12.63,0,False,False,mobile
S0037289,P04833,2024-04-01,19,True,live_casino,57,119,1.58,2,True,False,mobile
S0037290,P04833,2024-07-20,18,True,live_casino,42,67,2.47,0,True,False,mobile
S0037291,P04833,2024-10-16,9,False,slots,40,90,2.41,0,True,False,mobile
S0037292,P04833,2024-04-13,8,False,slots,30,102,15.21,1,False,False,mobile
S0037293,P04833,2024-09-24,3,False,slots,7,11,6.74,0,False,False,mobile
S0037294,P04833,2024-07-10,20,True,sports_betting,27,48,2.83,0,True,False,mobile
S0037295,P04833,2024-06-17,19,True,sports_betting,16,37,43.66,0,False,False,mobile
S0037296,P04833,2024-06-04,19,True,live_casino,20,56,12.92,0,False,False,mobile
S0037297,P04833,2024-07-19,12,False,slots,4,6,4.86,1,False,False,mobile
S0037298,P04833,2024-10-04,16,False,slots,15,46,6.62,0,False,False,mobile
S0037299,P04833,2024-07-03,16,False,sports_betting,13,42,12.61,0,False,False,mobile
S0037300,P04833,2024-06-19,10,False,live_casino,67,238,7.53,1,False,False,mobile
S0037301,P04833,2024-05-17,11,False,sports_betting,5,7,8.15,0,True,False,mobile
S0037302,P04833,2024-06-19,12,False,slots,43,77,8.01,1,False,False,mobile
S0037303,P04833,2024-08-13,17,False,sports_betting,39,83,8.23,0,False,False,mobile
S0037304,P04833,2024-04-02,20,True,sports_betting,17,37,25.52,0,False,False,mobile
S0037305,P04833,2024-05-17,22,True,table_games,8,31,8.33,2,True,False,mobile
S0037306,P04833,2024-06-12,7,False,slots,42,156,12.09,1,True,False,mobile
S0037307,P04833,2024-06-19,20,True,slots,23,65,5.08,1,False,False,mobile
S0037308,P04833,2024-07-23,20,True,slots,7,21,8.81,0,False,False,mobile
S0037309,P04833,2024-10-03,12,False,slots,9,26,5.58,0,False,False,mobile
S0037310,P04833,2024-09-09,13,False,slots,55,170,5.54,0,False,False,mobile
S0037311,P04833,2024-07-25,18,True,slots,29,68,19.74,1,False,False,mobile
S0037312,P04833,2024-08-23,18,True,live_casino,19,74,6.0,0,True,False,mobile
S0037313,P04833,2024-04-03,9,False,live_casino,7,11,1.06,1,True,False,mobile
S0037314,P04833,2024-05-07,13,False,sports_betting,69,213,4.79,0,False,False,mobile
S0037315,P04833,2024-05-03,20,True,slots,53,208,3.94,0,True,False,mobile
S0037316,P04833,2024-10-09,18,True,sports_betting,24,41,2.36,0,True,False,mobile
S0037317,P04833,2024-08-03,11,False,sports_betting,5,17,3.27,0,False,False,mobile
S0037318,P04833,2024-05-05,9,False,slots,60,135,6.19,3,False,False,mobile
S0037319,P04833,2024-09-21,19,True,live_casino,22,45,13.33,1,False,False,mobile
S0037320,P04833,2024-10-07,18,True,sports_betting,25,89,22.02,0,True,False,mobile
S0037321,P04833,2024-04-25,14,False,slots,25,86,3.38,1,False,False,mobile
S0037322,P04833,2024-05-30,22,True,slots,8,18,21.63,0,True,False,mobile
S0037323,P04833,2024-05-28,18,True,slots,8,28,13.59,0,False,False,mobile
S0037324,P04833,2024-04-20,19,True,slots,17,52,3.3,0,False,False,mobile
S0037325,P04833,2024-07-24,18,True,live_casino,17,67,4.32,0,False,False,mobile
S0037326,P04833,2024-07-24,0,False,live_casino,55,86,8.97,0,False,False,mobile
S0037327,P04833,2024-08-20,14,False,slots,32,84,14.11,0,False,False,mobile
S0037328,P04833,2024-04-30,10,False,slots,5,19,12.76,0,False,False,mobile
S0037329,P04833,2024-08-04,19,True,live_casino,27,84,17.79,1,False,False,mobile
S0037330,P04833,2024-09-25,19,True,live_casino,45,160,10.14,1,False,False,mobile
S0037331,P04833,2024-06-30,9,False,slots,79,286,1.81,0,False,False,mobile
S0037332,P04833,2024-07-12,18,True,live_casino,38,97,9.17,3,True,False,mobile
S0037333,P04833,2024-09-14,18,True,slots,45,164,6.42,2,True,False,mobile
S0037334,P04833,2024-08-17,20,True,slots,8,13,5.36,1,True,False,mobile
S0037335,P04833,2024-07-11,20,True,slots,9,23,2.25,0,False,False,mobile
S0037336,P04833,2024-08-12,22,True,live_casino,29,94,10.44,0,False,False,mobile
S0037337,P04833,2024-03-26,1,False,slots,7,17,4.0,1,True,False,mobile
S0037338,P04833,2024-09-06,23,True,live_casino,26,70,3.11,0,False,False,mobile
S0037339,P04833,2024-08-12,11,False,live_casino,28,103,3.55,0,False,False,mobile
S0037340,P04833,2024-04-17,17,False,sports_betting,56,134,4.37,0,True,False,mobile
S0037341,P04833,2024-04-10,16,False,slots,13,23,2.76,1,False,False,mobile
S0037342,P04833,2024-08-06,22,True,slots,48,128,12.28,0,False,False,mobile
S0037343,P04833,2024-05-31,10,False,slots,4,10,0.82,1,False,False,mobile
S0037344,P04833,2024-04-30,12,False,slots,22,79,5.58,0,True,False,mobile
